nhm_id,time,min,max,mean,median,sum,area
85961,2016-10-01,39.0,58.0,49.741,50.0,5124.929,24.219
85961,2016-11-01,14.0,24.0,18.459,18.0,1901.847,24.219
85961,2016-12-01,9.0,16.0,14.1,14.0,1452.776,24.219
85963,2016-01-01,1.0,9.0,3.684,3.0,4200.573,214.299
85963,2016-02-01,1.0,23.0,7.245,4.0,8261.945,214.299
85963,2016-03-01,4.0,48.0,28.527,30.0,32531.341,214.299
85963,2016-04-01,29.0,76.0,57.413,58.0,65471.843,214.299
85963,2016-05-01,59.0,124.0,101.386,102.0,115616.757,214.299
85963,2016-06-01,102.0,195.0,162.777,165.0,185624.749,214.299
85963,2016-07-01,65.0,179.0,144.082,149.491,164306.004,214.299
85963,2016-08-01,19.0,140.0,88.151,91.0,100524.627,214.299
85963,2016-09-01,23.0,104.0,66.858,67.0,76242.012,214.299
85963,2016-10-01,23.0,63.0,44.105,44.0,50295.839,214.299
85963,2016-11-01,11.0,24.0,17.349,18.0,19784.051,214.299
85963,2016-12-01,1.0,18.0,7.016,5.0,8000.698,214.299
85964,2016-01-01,1.0,14.0,2.923,2.0,8468.718,536.849
85964,2016-02-01,5.0,20.0,11.586,11.0,33571.812,536.849
85964,2016-03-01,10.0,49.0,28.45,29.0,82439.149,536.849
85964,2016-04-01,19.0,93.0,49.558,50.0,143602.341,536.849
85964,2016-05-01,75.0,124.0,102.288,102.0,296396.843,536.849
85964,2016-06-01,86.0,193.0,170.756,173.0,494797.749,536.849
85964,2016-07-01,96.0,192.0,145.827,148.0,422561.698,536.849
85964,2016-08-01,34.0,158.0,115.761,118.0,335437.816,536.849
85964,2016-09-01,42.0,121.0,99.355,102.0,287899.698,536.849
85964,2016-10-01,27.0,72.0,51.264,51.0,148547.514,536.849
85964,2016-11-01,12.0,26.0,18.054,18.0,52315.263,536.849
85964,2016-12-01,2.0,18.0,11.711,12.0,33934.471,536.849
85965,2016-01-01,0.0,11.0,4.322,3.0,25762.965,1106.357
85965,2016-02-01,5.0,23.0,12.487,13.0,74424.494,1106.357
85965,2016-03-01,11.0,64.0,35.379,35.0,210870.208,1106.357
85965,2016-04-01,17.0,94.0,57.317,57.357,341622.071,1106.357
85965,2016-05-01,57.0,122.0,98.342,101.0,586143.416,1106.357
85965,2016-06-01,91.0,195.0,174.195,177.0,1038244.733,1106.357
85965,2016-07-01,61.0,160.0,118.559,119.0,706642.686,1106.357
85965,2016-08-01,25.0,146.0,95.789,99.0,570924.447,1106.357
85965,2016-09-01,28.0,114.0,84.33,88.358,502627.584,1106.357
85965,2016-10-01,19.0,71.0,45.798,45.329,272965.635,1106.357
85965,2016-11-01,9.0,28.0,16.691,16.0,99484.839,1106.357
85965,2016-12-01,1.0,19.0,10.246,10.382,61067.757,1106.357
85966,2016-01-01,6.0,10.0,8.141,8.0,9330.741,214.483
85966,2016-02-01,8.0,19.0,14.669,15.0,16811.8,214.483
85966,2016-03-01,15.0,69.0,38.87,39.0,44548.267,214.483
85966,2016-04-01,19.0,92.0,52.454,54.497,60116.957,214.483
85966,2016-05-01,57.0,106.0,85.674,86.0,98190.165,214.483
85966,2016-06-01,53.0,189.0,160.672,168.0,184145.157,214.483
85966,2016-07-01,27.0,150.0,113.351,119.0,129910.145,214.483
85966,2016-08-01,42.0,148.0,108.912,113.0,124822.471,214.483
85966,2016-09-01,29.0,101.0,81.921,85.0,93888.302,214.483
85966,2016-10-01,24.0,71.0,41.322,40.0,47358.667,214.483
85966,2016-11-01,10.0,25.0,16.935,17.0,19409.059,214.483
85966,2016-12-01,8.0,19.0,13.243,14.0,15177.259,214.483
85967,2016-01-01,0.0,6.0,1.917,2.0,2788.929,271.36
85967,2016-02-01,5.0,15.0,10.939,11.0,15913.012,271.36
85967,2016-03-01,12.0,41.0,26.966,28.0,39227.678,271.36
85967,2016-04-01,27.0,83.0,48.749,48.0,70915.686,271.36
85967,2016-05-01,72.0,131.0,102.004,102.0,148386.737,271.36
85967,2016-06-01,83.0,189.0,172.764,175.0,251322.063,271.36
85967,2016-07-01,60.0,179.0,138.073,139.0,200856.918,271.36
85967,2016-08-01,44.0,148.0,114.531,120.0,166609.78,271.36
85967,2016-09-01,49.0,115.0,96.366,99.0,140184.329,271.36
85967,2016-10-01,28.0,70.0,51.86,51.0,75441.922,271.36
85967,2016-11-01,13.0,29.0,20.273,20.0,29491.4,271.36
85967,2016-12-01,2.0,20.0,12.484,14.0,18160.0,271.36
85969,2016-01-01,1.0,13.0,3.414,3.0,8401.039,460.34
85969,2016-02-01,4.0,20.0,9.737,10.0,23959.0,460.34
85969,2016-03-01,11.0,39.0,24.795,25.0,61012.259,460.34
85969,2016-04-01,23.0,75.0,45.856,45.0,112837.627,460.34
85969,2016-05-01,68.0,121.0,104.934,105.0,258210.686,460.34
85969,2016-06-01,89.0,193.0,170.075,174.0,418504.169,460.34
85969,2016-07-01,76.0,186.0,138.028,137.0,339646.451,460.34
85969,2016-08-01,43.0,151.0,115.362,117.0,283871.51,460.34
85969,2016-09-01,46.0,117.0,96.751,100.0,238076.455,460.34
85969,2016-10-01,20.0,66.0,48.1,48.0,118360.145,460.34
85969,2016-11-01,10.0,25.0,16.338,16.0,40203.757,460.34
85969,2016-12-01,2.0,17.0,10.007,11.0,24623.239,460.34
85970,2016-01-01,0.0,11.0,3.928,3.0,17442.878,823.438
85970,2016-02-01,4.0,19.0,11.626,11.581,51632.796,823.438
85970,2016-03-01,6.0,58.0,31.234,33.467,138711.918,823.438
85970,2016-04-01,27.0,81.0,56.978,59.0,253040.106,823.438
85970,2016-05-01,66.0,125.0,100.509,100.0,446364.192,823.438
85970,2016-06-01,79.0,201.0,171.113,173.0,759921.639,823.438
85970,2016-07-01,50.0,183.0,126.277,130.0,560800.91,823.438
85970,2016-08-01,30.0,149.0,97.602,103.0,433456.333,823.438
85970,2016-09-01,28.0,122.0,84.691,89.0,376114.725,823.438
85970,2016-10-01,21.0,80.0,46.751,47.0,207624.824,823.438
85970,2016-11-01,10.0,27.0,17.044,16.0,75693.686,823.438
85970,2016-12-01,1.0,19.0,12.624,13.0,56064.235,823.438
85973,2016-01-01,1.0,4.0,1.82,2.0,365.878,37.246
85973,2016-02-01,2.0,21.0,17.972,19.0,3612.184,37.246
85973,2016-03-01,8.0,45.0,36.979,38.0,7432.561,37.246
85973,2016-04-01,17.0,70.0,32.616,31.0,6555.608,37.246
85973,2016-05-01,45.0,97.0,59.692,57.0,11997.714,37.246
85973,2016-06-01,95.0,185.0,128.687,127.0,25865.141,37.246
85973,2016-07-01,59.0,170.0,115.299,121.0,23174.098,37.246
85973,2016-08-01,49.0,115.0,77.578,79.0,15592.651,37.246
85973,2016-09-01,17.0,81.0,39.776,34.0,7994.573,37.246
85973,2016-10-01,21.0,57.0,38.789,40.0,7796.29,37.246
85973,2016-11-01,9.0,23.0,15.793,16.0,3174.188,37.246
85973,2016-12-01,1.0,4.0,1.921,2.0,386.098,37.246
85974,2016-01-01,4.0,23.0,7.354,6.0,4271.62,111.37
85974,2016-02-01,11.0,36.0,22.702,22.0,13186.988,111.37
85974,2016-03-01,10.0,54.0,27.659,32.0,16066.086,111.37
85974,2016-04-01,20.0,100.0,64.645,70.0,37550.157,111.37
85974,2016-05-01,51.0,142.0,112.613,119.0,65412.714,111.37
85974,2016-06-01,82.0,220.0,144.994,132.0,84221.584,111.37
85974,2016-07-01,84.0,210.0,178.239,186.388,103532.302,111.37
85974,2016-08-01,68.0,169.0,123.209,120.0,71567.545,111.37
85974,2016-09-01,57.0,133.0,99.389,102.0,57731.412,111.37
85974,2016-10-01,27.0,104.0,48.933,46.0,28423.537,111.37
85974,2016-11-01,19.0,43.0,25.367,24.0,14734.588,111.37
85974,2016-12-01,8.0,24.0,11.645,11.0,6764.396,111.37
85982,2016-01-01,1.0,13.0,7.073,7.0,10589.0,274.663
85982,2016-02-01,7.0,25.0,13.285,13.0,19887.0,274.663
85982,2016-03-01,10.0,54.0,30.99,31.0,46392.0,274.663
85982,2016-04-01,37.0,95.0,67.357,66.0,100833.0,274.663
85982,2016-05-01,39.0,111.0,91.289,95.0,136660.0,274.663
85982,2016-06-01,31.0,154.0,120.194,126.0,179930.0,274.663
85982,2016-07-01,36.0,164.0,116.563,118.0,174495.0,274.663
85982,2016-08-01,11.0,121.0,73.621,75.0,110210.0,274.663
85982,2016-09-01,8.0,84.0,50.142,50.0,75062.0,274.663
85982,2016-10-01,15.0,57.0,36.442,37.0,54553.0,274.663
85982,2016-11-01,5.0,18.0,9.427,9.0,14112.0,274.663
85982,2016-12-01,5.0,15.0,8.711,9.0,13041.0,274.663
85985,2016-01-01,2.0,9.0,4.017,3.0,1458.525,71.188
85985,2016-02-01,2.0,20.0,4.868,2.0,1767.678,71.188
85985,2016-03-01,5.0,41.0,22.388,23.0,8128.949,71.188
85985,2016-04-01,19.0,76.0,57.634,59.0,20926.918,71.188
85985,2016-05-01,86.0,123.0,106.536,108.0,38682.831,71.188
85985,2016-06-01,148.0,199.0,169.883,171.0,61684.239,71.188
85985,2016-07-01,116.0,186.0,156.335,156.0,56765.063,71.188
85985,2016-08-01,61.0,147.0,97.151,94.0,35275.306,71.188
85985,2016-09-01,47.0,112.0,82.296,82.0,29881.498,71.188
85985,2016-10-01,39.0,66.0,50.049,50.0,18172.612,71.188
85985,2016-11-01,16.0,26.0,20.081,20.0,7291.365,71.188
85985,2016-12-01,3.0,18.0,9.831,10.0,3569.573,71.188
85988,2016-01-01,1.0,6.0,1.697,2.0,1096.047,123.112
85988,2016-02-01,5.0,16.0,11.588,12.0,7484.49,123.112
85988,2016-03-01,19.0,44.0,30.803,31.0,19894.804,123.112
85988,2016-04-01,20.0,59.0,43.255,45.0,27937.671,123.112
85988,2016-05-01,49.0,122.0,99.681,102.0,64381.494,123.112
85988,2016-06-01,94.0,195.0,167.273,173.0,108038.004,123.112
85988,2016-07-01,45.0,196.0,127.245,119.0,82184.875,123.112
85988,2016-08-01,46.0,140.0,93.157,90.0,60167.925,123.112
85988,2016-09-01,51.0,108.0,90.228,91.0,58276.478,123.112
85988,2016-10-01,25.0,65.0,49.077,49.0,31698.075,123.112
85988,2016-11-01,11.0,27.0,19.715,19.0,12733.722,123.112
85988,2016-12-01,10.0,18.0,13.721,14.0,8862.051,123.112
85998,2016-01-01,0.0,8.0,2.254,2.0,3748.502,310.257
85998,2016-02-01,3.0,20.0,9.921,10.0,16497.255,310.257
85998,2016-03-01,16.0,47.0,31.763,32.0,52818.471,310.257
85998,2016-04-01,21.0,92.0,46.807,46.0,77835.788,310.257
85998,2016-05-01,66.0,119.0,101.543,103.0,168856.435,310.257
85998,2016-06-01,89.0,194.0,164.037,168.0,272776.686,310.257
85998,2016-07-01,78.0,180.0,131.701,130.0,219005.122,310.257
85998,2016-08-01,43.0,136.0,96.833,96.0,161023.067,310.257
85998,2016-09-01,46.0,110.0,85.096,85.0,141506.349,310.257
85998,2016-10-01,20.0,62.0,42.472,43.0,70626.298,310.257
85998,2016-11-01,10.0,26.0,17.932,17.216,29818.357,310.257
85998,2016-12-01,2.0,19.0,11.926,13.0,19831.725,310.257
85999,2016-01-01,0.0,9.0,2.654,2.0,3119.239,220.538
85999,2016-02-01,1.0,22.0,5.102,2.0,5996.392,220.538
85999,2016-03-01,1.0,45.0,13.336,7.0,15673.667,220.538
85999,2016-04-01,26.0,83.0,52.452,52.0,61646.675,220.538
85999,2016-05-01,73.0,128.0,98.66,98.0,115954.996,220.538
85999,2016-06-01,118.0,199.0,166.662,167.0,195877.133,220.538
85999,2016-07-01,97.0,180.0,141.974,146.0,166861.122,220.538
85999,2016-08-01,32.0,145.0,85.042,83.0,99949.337,220.538
85999,2016-09-01,34.0,114.0,78.991,80.0,92837.659,220.538
85999,2016-10-01,24.0,67.0,42.102,41.0,49481.894,220.538
85999,2016-11-01,10.0,24.0,16.772,17.0,19712.392,220.538
85999,2016-12-01,1.0,19.0,7.652,9.0,8992.89,220.538
86007,2016-01-01,2.0,19.0,9.875,10.0,17250.922,320.532
86007,2016-02-01,11.0,48.0,22.968,23.0,40124.741,320.532
86007,2016-03-01,8.0,59.0,25.029,24.0,43724.655,320.532
86007,2016-04-01,29.0,122.0,68.621,69.0,119880.333,320.532
86007,2016-05-01,53.0,137.0,109.679,111.0,191608.114,320.532
86007,2016-06-01,44.0,223.0,152.299,156.0,266064.51,320.532
86007,2016-07-01,28.0,203.0,136.228,138.0,237988.541,320.532
86007,2016-08-01,25.0,177.0,116.79,119.0,204030.761,320.532
86007,2016-09-01,24.0,137.0,86.742,87.0,151538.184,320.532
86007,2016-10-01,16.0,96.0,51.702,50.0,90322.443,320.532
86007,2016-11-01,7.0,38.0,21.445,21.0,37464.757,320.532
86007,2016-12-01,4.0,29.0,11.932,12.0,20845.898,320.532
86008,2016-01-01,0.0,10.0,2.848,3.0,7110.58,466.028
86008,2016-02-01,0.0,24.0,5.342,3.0,13334.976,466.028
86008,2016-03-01,2.0,50.0,18.839,20.0,47026.647,466.028
86008,2016-04-01,16.0,78.0,44.725,45.0,111645.455,466.028
86008,2016-05-01,27.0,130.0,88.7,93.0,221418.518,466.028
86008,2016-06-01,31.0,208.0,152.628,175.0,380998.49,466.028
86008,2016-07-01,30.0,184.0,126.13,139.0,314852.384,466.028
86008,2016-08-01,13.0,144.0,95.526,111.0,238456.929,466.028
86008,2016-09-01,15.0,115.0,74.66,85.0,186370.502,466.028
86008,2016-10-01,15.0,66.0,43.014,46.0,107373.647,466.028
86008,2016-11-01,8.0,27.0,18.369,20.0,45853.118,466.028
86008,2016-12-01,1.0,20.0,11.937,14.0,29798.333,466.028
86010,2016-01-01,0.0,19.0,3.709,3.0,11481.604,572.076
86010,2016-02-01,1.0,27.0,14.911,15.0,46155.431,572.076
86010,2016-03-01,7.0,56.0,33.178,33.0,102700.545,572.076
86010,2016-04-01,21.0,97.0,54.446,55.38,168535.706,572.076
86010,2016-05-01,42.0,129.0,94.44,94.0,292337.275,572.076
86010,2016-06-01,56.0,189.0,154.071,160.0,476921.157,572.076
86010,2016-07-01,73.0,191.0,153.399,160.0,474842.957,572.076
86010,2016-08-01,37.0,149.0,88.132,88.0,272809.337,572.076
86010,2016-09-01,24.0,113.0,70.148,72.0,217140.643,572.076
86010,2016-10-01,23.0,81.0,44.071,43.463,136419.918,572.076
86010,2016-11-01,9.0,24.0,16.95,17.0,52466.898,572.076
86010,2016-12-01,1.0,17.0,4.554,4.0,14097.969,572.076
86014,2016-01-01,1.0,4.0,2.061,2.0,668.318,62.015
86014,2016-02-01,8.0,13.0,11.546,12.0,3743.224,62.015
86014,2016-03-01,19.0,42.0,29.635,30.0,9607.294,62.015
86014,2016-04-01,19.0,69.0,47.788,49.0,15492.51,62.015
86014,2016-05-01,97.0,120.0,110.044,111.0,35675.376,62.015
86014,2016-06-01,143.0,184.0,175.366,178.0,56852.404,62.015
86014,2016-07-01,75.0,143.0,99.801,97.0,32354.82,62.015
86014,2016-08-01,63.0,131.0,104.203,104.0,33781.933,62.015
86014,2016-09-01,67.0,114.0,94.932,97.0,30776.243,62.015
86014,2016-10-01,29.0,55.0,42.213,42.0,13685.082,62.015
86014,2016-11-01,10.0,21.0,14.877,15.0,4822.933,62.015
86014,2016-12-01,2.0,17.0,11.627,13.0,3769.345,62.015
86019,2016-01-01,0.0,15.0,4.589,4.0,2648.0,105.865
86019,2016-02-01,6.0,36.0,14.024,14.0,8092.0,105.865
86019,2016-03-01,11.0,39.0,18.737,17.0,10811.0,105.865
86019,2016-04-01,19.0,59.0,33.362,31.0,19250.0,105.865
86019,2016-05-01,62.0,116.0,79.345,78.0,45782.0,105.865
86019,2016-06-01,50.0,146.0,114.586,118.0,66116.0,105.865
86019,2016-07-01,34.0,157.0,114.924,118.0,66311.0,105.865
86019,2016-08-01,19.0,135.0,92.319,98.0,53268.0,105.865
86019,2016-09-01,15.0,104.0,57.367,58.0,33101.0,105.865
86019,2016-10-01,13.0,53.0,29.432,27.0,16982.0,105.865
86019,2016-11-01,3.0,35.0,13.229,12.0,7633.0,105.865
86019,2016-12-01,6.0,20.0,13.177,13.0,7603.0,105.865
86021,2016-01-01,1.0,14.0,3.873,3.0,5387.239,263.654
86021,2016-02-01,5.0,20.0,10.995,11.0,15294.631,263.654
86021,2016-03-01,13.0,43.0,25.454,26.0,35408.063,263.654
86021,2016-04-01,21.0,64.0,41.889,43.0,58270.675,263.654
86021,2016-05-01,81.0,121.0,106.39,106.0,147998.2,263.654
86021,2016-06-01,123.0,193.0,172.396,174.0,239817.62,263.654
86021,2016-07-01,69.0,190.0,129.199,127.0,179727.427,263.654
86021,2016-08-01,67.0,151.0,112.556,111.455,156575.008,263.654
86021,2016-09-01,62.0,117.0,94.67,97.0,131693.761,263.654
86021,2016-10-01,33.0,65.0,48.723,49.0,67777.467,263.654
86021,2016-11-01,10.0,23.0,17.903,18.0,24905.169,263.654
86021,2016-12-01,2.0,17.0,10.0,10.0,13910.875,263.654
86022,2016-01-01,0.0,16.0,5.595,6.0,112055.533,3682.169
86022,2016-02-01,5.0,37.0,17.034,17.0,341179.847,3682.169
86022,2016-03-01,11.0,56.0,33.782,34.0,676608.263,3682.169
86022,2016-04-01,21.0,74.0,44.401,44.0,889299.914,3682.169
86022,2016-05-01,42.0,116.0,84.825,85.0,1698953.639,3682.169
86022,2016-06-01,28.0,169.0,120.561,123.0,2414692.576,3682.169
86022,2016-07-01,29.0,201.0,138.016,141.0,2764303.847,3682.169
86022,2016-08-01,14.0,151.0,105.659,109.0,2116227.788,3682.169
86022,2016-09-01,12.0,116.0,78.544,81.169,1573137.098,3682.169
86022,2016-10-01,11.0,60.0,36.69,37.0,734854.643,3682.169
86022,2016-11-01,6.0,37.0,19.908,20.0,398727.827,3682.169
86022,2016-12-01,2.0,18.0,9.697,11.0,194210.576,3682.169
86029,2016-01-01,3.0,13.0,7.308,8.0,570.0,14.311
86029,2016-02-01,11.0,21.0,14.949,15.0,1166.0,14.311
86029,2016-03-01,20.0,29.0,23.397,23.0,1825.0,14.311
86029,2016-04-01,19.0,31.0,23.397,23.0,1825.0,14.311
86029,2016-05-01,58.0,87.0,69.897,69.0,5452.0,14.311
86029,2016-06-01,85.0,145.0,123.821,126.0,9658.0,14.311
86029,2016-07-01,78.0,139.0,117.0,120.5,9126.0,14.311
86029,2016-08-01,36.0,73.0,55.026,55.0,4292.0,14.311
86029,2016-09-01,24.0,52.0,37.346,37.0,2913.0,14.311
86029,2016-10-01,20.0,32.0,25.179,25.0,1964.0,14.311
86029,2016-11-01,6.0,10.0,6.962,7.0,543.0,14.311
86029,2016-12-01,8.0,10.0,8.667,9.0,676.0,14.311
86033,2016-01-01,0.0,16.0,5.822,6.0,53381.455,1690.726
86033,2016-02-01,4.0,35.0,16.181,16.0,148361.922,1690.726
86033,2016-03-01,11.0,48.0,28.096,28.0,257609.282,1690.726
86033,2016-04-01,22.0,61.0,39.147,39.0,358939.929,1690.726
86033,2016-05-01,37.0,121.0,86.976,88.0,797483.682,1690.726
86033,2016-06-01,37.0,172.0,133.427,138.0,1223403.341,1690.726
86033,2016-07-01,46.0,183.0,137.227,139.0,1258245.047,1690.726
86033,2016-08-01,21.0,153.0,108.093,112.0,991110.612,1690.726
86033,2016-09-01,12.0,114.0,67.378,69.0,617796.769,1690.726
86033,2016-10-01,9.0,69.0,32.81,33.184,300834.976,1690.726
86033,2016-11-01,5.0,30.0,16.0,16.0,146704.949,1690.726
86033,2016-12-01,2.0,18.0,10.591,11.0,97109.467,1690.726
86036,2016-01-01,5.0,16.0,7.285,7.0,904.788,25.87
86036,2016-02-01,14.0,24.0,18.393,18.0,2284.459,25.87
86036,2016-03-01,14.0,34.0,23.238,23.0,2886.247,25.87
86036,2016-04-01,10.0,47.0,29.969,32.0,3722.251,25.87
86036,2016-05-01,39.0,106.0,72.416,74.0,8994.341,25.87
86036,2016-06-01,63.0,138.0,121.524,125.0,15093.773,25.87
86036,2016-07-01,76.0,161.0,141.78,146.0,17609.576,25.87
86036,2016-08-01,58.0,131.0,113.199,114.0,14059.698,25.87
86036,2016-09-01,26.0,91.0,65.472,65.0,8131.898,25.87
86036,2016-10-01,15.0,32.0,26.3,27.0,3266.502,25.87
86036,2016-11-01,7.0,18.0,11.005,11.0,1366.82,25.87
86036,2016-12-01,2.0,16.0,6.443,6.0,800.235,25.87
86040,2016-01-01,1.0,21.0,6.812,7.0,44045.749,1189.104
86040,2016-02-01,5.0,35.0,17.795,18.0,115059.475,1189.104
86040,2016-03-01,5.0,45.0,23.365,23.0,151072.345,1189.104
86040,2016-04-01,12.0,56.0,28.817,28.0,186179.984,1188.187
86040,2016-05-01,33.0,128.0,78.317,77.0,506377.333,1189.104
86040,2016-06-01,30.0,154.0,117.859,121.0,762046.918,1189.104
86040,2016-07-01,38.0,168.0,130.076,135.0,841036.859,1189.104
86040,2016-08-01,19.0,137.0,90.286,92.0,583767.502,1189.104
86040,2016-09-01,13.0,108.0,52.793,51.0,341345.173,1189.104
86040,2016-10-01,9.0,43.0,22.65,22.0,146447.886,1189.104
86040,2016-11-01,4.0,37.0,11.14,10.0,72025.545,1189.104
86040,2016-12-01,1.0,24.0,7.341,6.0,47463.431,1189.104
86041,2016-01-01,0.0,6.0,2.523,2.0,1142.647,83.114
86041,2016-02-01,5.0,18.0,8.681,8.0,3932.059,83.114
86041,2016-03-01,9.0,28.0,20.426,21.0,9251.882,83.114
86041,2016-04-01,16.0,38.0,27.311,27.0,12370.235,83.114
86041,2016-05-01,45.0,105.0,75.288,74.0,34100.824,83.114
86041,2016-06-01,51.0,159.0,118.167,115.0,53522.588,83.114
86041,2016-07-01,42.0,148.0,113.288,124.0,51312.765,83.114
86041,2016-08-01,29.0,111.0,71.77,68.0,32507.471,83.114
86041,2016-09-01,14.0,96.0,58.719,58.0,26596.118,83.114
86041,2016-10-01,10.0,47.0,26.21,25.0,11871.412,83.114
86041,2016-11-01,7.0,30.0,16.276,16.0,7371.941,83.114
86041,2016-12-01,2.0,16.0,10.022,10.0,4539.353,83.114
86048,2016-01-01,5.0,10.0,7.694,8.0,854.0,20.366
86048,2016-02-01,17.0,24.0,20.216,20.0,2244.0,20.366
86048,2016-03-01,19.0,29.0,22.892,23.0,2541.0,20.366
86048,2016-04-01,15.0,26.0,19.279,19.0,2140.0,20.366
86048,2016-05-01,41.0,95.0,59.775,54.0,6635.0,20.366
86048,2016-06-01,107.0,146.0,125.216,122.0,13899.0,20.366
86048,2016-07-01,92.0,147.0,133.171,137.0,14782.0,20.366
86048,2016-08-01,51.0,105.0,91.495,96.0,10156.0,20.366
86048,2016-09-01,25.0,73.0,54.811,58.0,6084.0,20.366
86048,2016-10-01,14.0,25.0,19.523,20.0,2167.0,20.366
86048,2016-11-01,8.0,17.0,13.532,14.0,1502.0,20.366
86048,2016-12-01,17.0,21.0,19.36,20.0,2149.0,20.366
86053,2016-01-01,1.0,12.0,5.597,6.0,1925.071,65.317
86053,2016-02-01,9.0,26.0,14.924,15.0,5133.129,65.317
86053,2016-03-01,16.0,32.0,24.195,24.0,8321.769,65.317
86053,2016-04-01,28.0,55.0,39.371,38.0,13541.569,65.317
86053,2016-05-01,57.0,97.0,73.603,73.0,25315.675,65.317
86053,2016-06-01,44.0,156.0,90.596,81.0,31160.416,65.317
86053,2016-07-01,60.0,169.0,116.704,112.0,40140.196,65.317
86053,2016-08-01,39.0,126.0,100.516,102.0,34572.467,65.317
86053,2016-09-01,33.0,97.0,73.443,73.0,25260.69,65.317
86053,2016-10-01,17.0,50.0,32.132,30.0,11051.839,65.317
86053,2016-11-01,11.0,26.0,17.583,17.0,6047.698,65.317
86053,2016-12-01,5.0,15.0,9.593,9.0,3299.424,65.317
86054,2016-01-01,1.0,6.0,1.361,1.0,95.329,13.027
86054,2016-02-01,6.0,16.0,8.12,7.0,568.878,13.027
86054,2016-03-01,15.0,32.0,24.125,22.0,1690.043,13.027
86054,2016-04-01,25.0,31.0,27.93,28.0,1956.647,13.027
86054,2016-05-01,69.0,91.0,82.191,83.0,5757.898,13.027
86054,2016-06-01,112.0,152.0,134.235,138.0,9403.851,13.027
86054,2016-07-01,102.0,140.0,114.277,114.0,8005.686,13.027
86054,2016-08-01,48.0,113.0,67.435,67.0,4724.161,13.027
86054,2016-09-01,38.0,97.0,61.389,59.0,4300.624,13.027
86054,2016-10-01,16.0,52.0,37.592,38.0,2633.482,13.027
86054,2016-11-01,11.0,21.0,16.316,17.0,1142.988,13.027
86054,2016-12-01,3.0,14.0,11.671,12.0,817.604,13.027
86074,2016-01-01,11.0,19.0,14.023,13.0,1457.871,20.549
86074,2016-02-01,10.0,27.0,17.951,17.0,1866.278,20.549
86074,2016-03-01,16.0,39.0,22.127,22.0,2300.384,20.549
86074,2016-04-01,30.0,52.0,44.389,45.0,4614.839,20.549
86074,2016-05-01,75.0,108.0,89.321,89.0,9286.247,20.549
86074,2016-06-01,137.0,173.0,158.164,159.0,16443.439,20.549
86074,2016-07-01,134.0,173.0,158.535,159.0,16482.075,20.549
86074,2016-08-01,91.0,136.0,120.411,122.0,12518.482,20.549
86074,2016-09-01,58.0,90.0,75.11,75.0,7808.816,20.549
86074,2016-10-01,24.0,53.0,36.244,36.0,3768.122,20.549
86074,2016-11-01,15.0,21.0,18.412,19.0,1914.2,20.549
86074,2016-12-01,12.0,17.0,13.895,14.0,1444.6,20.549
86088,2016-01-01,12.0,17.0,15.084,15.0,286.718,4.954
86088,2016-02-01,15.0,26.0,18.951,17.0,360.212,4.954
86088,2016-03-01,21.0,41.0,28.512,25.0,541.945,4.954
86088,2016-04-01,38.0,48.0,42.827,43.0,814.047,4.954
86088,2016-05-01,80.0,101.0,90.03,91.0,1711.275,4.954
86088,2016-06-01,148.0,169.0,158.571,159.0,3014.086,4.954
86088,2016-07-01,153.0,163.0,158.912,159.0,3020.569,4.954
86088,2016-08-01,112.0,126.0,119.489,120.0,2271.224,4.954
86088,2016-09-01,67.0,75.0,71.561,71.0,1360.212,4.954
86088,2016-10-01,31.0,39.0,34.877,35.0,662.933,4.954
86088,2016-11-01,17.0,20.0,18.167,18.0,345.318,4.954
86088,2016-12-01,12.0,15.0,13.733,14.0,261.043,4.954
86095,2016-01-01,2.0,8.0,3.188,3.0,1543.0,88.802
86095,2016-02-01,9.0,21.0,12.55,13.0,6074.0,88.802
86095,2016-03-01,8.0,30.0,20.992,22.0,10160.0,88.802
86095,2016-04-01,19.0,40.0,28.959,29.0,14016.0,88.802
86095,2016-05-01,49.0,116.0,89.905,91.0,43514.0,88.802
86095,2016-06-01,87.0,151.0,140.932,143.0,68211.0,88.802
86095,2016-07-01,65.0,168.0,122.275,116.0,59181.0,88.802
86095,2016-08-01,28.0,93.0,72.442,74.0,35062.0,88.802
86095,2016-09-01,15.0,55.0,37.508,39.0,18154.0,88.802
86095,2016-10-01,13.0,41.0,26.657,28.0,12902.0,88.802
86095,2016-11-01,6.0,21.0,7.905,8.0,3826.0,88.802
86095,2016-12-01,2.0,12.0,6.545,7.0,3168.0,88.802
86103,2016-01-01,3.0,14.0,5.871,5.0,5530.227,176.136
86103,2016-02-01,10.0,23.0,14.596,14.0,13749.62,176.136
86103,2016-03-01,8.0,38.0,21.567,23.0,20316.271,176.136
86103,2016-04-01,21.0,52.0,38.855,42.0,36601.698,176.136
86103,2016-05-01,69.0,119.0,94.004,97.0,88553.686,176.136
86103,2016-06-01,64.0,141.0,115.529,122.0,108829.847,176.136
86103,2016-07-01,40.0,150.0,106.771,106.0,100580.137,176.136
86103,2016-08-01,24.0,100.0,63.074,66.0,59416.984,176.136
86103,2016-09-01,13.0,59.0,27.348,28.0,25762.322,176.136
86103,2016-10-01,14.0,45.0,26.234,26.0,24713.141,176.136
86103,2016-11-01,6.0,16.0,9.136,9.0,8606.518,176.136
